ADAM17,BRCA1,LGALS3,LTA,MAPK14,MCAM,CIITA,MIF,MMP9,MNDA,MSH2,C1QA,MYC,NAB2,NBEA,NEDD4L,NEDD9,NFATC1,NFKB1,NME4,NRAS,NUCKS1,FAM210B,NUDT4,PBX1,PDE3B,PDGFA,PLA2G7,PLAUR,PLEK2,PLXDC2,PTEN,NLRC4,PTGS2,PTPRC,PTPRK,RBM5,RHOC,DENND2D,S100A4,S100A6,SCN3A,SERPINA1,CASP1,SERPINE1,SIAH2,SLC4A1,SOCS1,SPARC,SOCS3,ST14,TGFB1,THBS1,TIMP1,CASP3,TLK2,TLR2,TLR4,TLR9,TMOD1,TNF,TNFRSF13B,TNFRSF1A,TNFRSF1B,CD40LG,FASLG,TNS1,TP53,TSPAN5,TXNRD1,UBE2C,VEGFA,XK,ZBTB10,CCND1,CCR3,ALOX5,CCR5,CCR7,CCR9,CD19,CD28,CD4,CD40,CD80,CD86,CD8A,ANLN,CDC25A,CDH1,CDK2,CDKN1A,CDKN1B,CDKN2A,CDKN2D,CHPT1,CNKSR2,APAF1,CSF2,CTLA4,CTSD,CXCL1,CXCL10,CXCR3,DLC1,DPP4,E2F1,AXIN2,EGR1,ELANE,ERBB2,F5,FCGR2B,FOS,FOXP3,FYN,GADD45A,GLRX5,BAD,GYPA,GYPB,GZMA,GZMB,HLA-DRA,HMGA1,HMGB1,HMOX1,HOXA10,HSPA1A,BAX,ICAM1,ICOS,IFI16,IFNG,IGF2BP2,IL10,IL12B,IL15,IL18,BLVRB,IL18BP,IL1B,IL1R1,IL1R2,IL1RN,IL2,IL23A,IL2RA,IL32,IL5,BPGM,IL6,IL7R,CXCL8,INPP4B,IRAK3,IRF1,ITGA4,ITGAL,LCK,target
6.311870933,8.272425144,2.871824406,0.0,6.23943577,3.940193751,6.838124744,1.529684251,6.631998784,6.615373766,5.940999976,4.141148412,3.983027291,5.91280384,7.506288886,5.564434705,5.599443541,6.340317024,6.408427705,4.793385276,5.638722808,4.847104559,3.909070668,6.543606732,8.615809832,9.479527862,6.100548876,9.911519724,6.855535764,9.182530671,7.494693704,5.629260517,9.486093874,9.578509695,6.313395818,6.506410648,5.356790055,4.248740502,9.148323778,3.704093848,1.999616953,13.58439884,6.163755776,4.156354315,6.408112147,6.72128899,14.67117667,7.919758772,3.195516418,7.585080293,7.546569589,5.699841451,7.860627011,3.397977013,6.30617584,6.846681817,6.932869005,6.933952448,10.65426385,6.662327476,12.43926653,11.82217172,5.404649688,6.46509908,11.14828235,9.44101219,7.449210228,6.133398687,7.309405174,5.928552097,5.92881844,7.208984704,13.28488231,6.470048886,3.860045118,12.84852671,6.941799255,7.601967026,9.565587764,13.92756006,12.07329153,9.208711699,5.721989623,6.969912637,9.519586622,7.001277259,7.427065126,7.179524633,8.575914002,4.21200724,3.245287128,5.863554475,5.465424453,4.763351126,7.477432514,5.087364784,12.86385268,7.929151004,12.59763485,9.043200137,3.052733956,11.47370475,4.719447561,8.350878226,5.292621022,10.36870267,7.19145861,9.428496382,5.585982639,0.0,6.242292808,11.45465656,7.009508974,5.667728212,8.869058293,5.548775076,5.886699209,5.259463836,5.647611899,0.0,0.0,7.215347585,7.769628851,6.869416686,3.946883172,3.620758408,6.507526523,10.28328491,0.0,5.003615342,4.693165793,9.476913481,4.52509631,9.356522882,5.504494662,9.788374745,12.91942253,8.706128571,7.253692366,5.399385109,6.560602427,7.716948754,8.135628093,10.24316492,8.710620186,12.71025373,9.808177373,8.610905149,6.351166353,12.82969376,6.583153215,11.76395422,9.371683522,8.813028411,6.111881398,8.616229304,5.747207542,7.438302433,7.716641086,8.532743473,1
6.42177988,8.04118264,3.430079411,0.0,5.759272775,5.647590344,8.165980136,2.209013651,4.517435171,7.605581389,7.048623233,5.880336496,4.889749344,5.550396802,11.24289833,8.976549703,8.452754675,7.669976049,5.580466242,5.278856955,6.523046092,5.60582181,5.689852055,6.780477022,7.833934744,9.581404053,7.420504418,8.289902252,6.090744918,5.252043318,6.683277418,6.433256767,10.15709031,7.914030895,7.20703771,7.027427723,5.511741802,3.989196371,6.236362519,3.386119753,1.718815586,12.31143316,4.691037599,5.610669799,6.018426372,5.77366517,0.0,5.702461947,3.768442623,4.494119361,3.712918204,5.5223348,7.145556988,3.65041826,6.504341607,7.184852239,8.170028325,9.360001147,12.11989495,8.440639641,10.88698703,11.56421876,4.316472405,6.517387565,9.098888447,10.26302373,7.480310927,5.999862512,6.573849905,6.186992931,5.006571911,5.879374486,10.11668077,10.14174474,5.691951833,12.1707055,7.470660471,8.625619513,6.71117585,13.32081432,11.5589694,9.102042176,6.690441488,6.515607116,10.35290455,8.303017734,9.222412953,7.056536069,8.095798961,4.372887881,6.276152174,3.768704222,6.125545119,6.465293724,6.279413322,7.466913672,12.907252,8.52290447,8.634395771,7.426204892,2.237440434,4.912840431,8.041365927,8.933110231,8.283042442,8.4655737,7.131051342,8.69433618,4.370461924,0.0,5.044110126,9.338173743,8.180071166,3.195758086,7.410025934,7.081517174,5.706867127,5.165309311,5.224070747,0.0,0.0,8.231450498,8.71199227,7.885309899,4.079106691,4.249520938,4.311753911,9.559897848,10.77098812,4.319778935,6.195316876,8.019699038,4.213173032,11.61385138,9.627372116,9.963237557,10.91959862,8.582483995,4.450461119,4.205424067,7.39024291,6.68774142,6.151323488,4.464454003,3.700109475,11.48336666,8.379559599,8.446799968,4.890811941,0.0,6.483026251,7.881685717,7.234266888,6.107158267,7.94928049,8.61736718,6.46335219,9.30135977,8.241514118,6.957133566,1
6.330819495,6.577358604,3.163229173,0.0,5.837304839,3.994163103,8.266780837,1.169711536,6.151900001,7.660323431,5.972284074,3.673967157,5.138024673,6.095386099,8.307175407,5.597023178,6.000258703,6.55394002,6.616242304,4.14925572,5.584404179,4.371274487,4.616911952,6.719953765,10.03587674,6.956450898,5.933551929,9.035127354,7.232676882,7.517092702,8.87275447,7.315186819,9.508746408,12.16685193,7.587822378,8.179439633,6.178351389,3.879385549,7.577435964,5.051991806,3.381655612,0.0,6.68541445,6.130210885,7.077782324,5.994733083,0.0,6.937486916,2.709719333,7.26465882,8.249986823,5.668300473,6.618988046,3.800153241,6.534712817,6.663021679,8.220078249,8.057745076,11.74108156,8.33617248,12.23653185,0.0,5.068147041,6.940160709,11.03669129,9.813646849,7.37859766,6.105588685,9.10326333,4.657755473,4.279174639,6.772385577,12.62462299,8.599993448,3.850642716,0.0,8.476550413,8.242767346,9.400290956,0.0,0.0,9.78126992,6.614086165,7.479807581,10.37830274,7.996769774,6.719967025,6.232689079,6.9219465,4.673745538,3.35479962,5.528373253,5.779939267,5.104608393,6.771655687,5.099055936,11.45465656,7.885254084,0.0,8.930521635,2.984899144,7.134771319,5.391260849,8.145533088,6.37003576,10.48330605,5.682553218,8.829092823,7.933456383,0.0,6.392577539,13.51540597,6.299534922,6.736923646,9.298079286,5.532856603,5.766528364,4.883740563,5.213532567,0.0,0.0,7.314292962,7.638479724,8.215390042,3.622666523,3.424258384,5.120547486,6.339118588,11.90005962,4.20703689,4.912675174,9.633460415,3.906846427,9.100517826,5.771695322,10.83489192,12.74392694,9.721165996,8.106160279,4.880563278,7.015750373,9.921651523,8.592164613,10.47618858,8.954690909,0.0,10.58076138,10.24316492,5.389517066,0.0,6.300885745,11.19084197,9.085374307,6.259771796,5.590323709,6.579096344,6.483253196,7.324392564,7.877446788,8.073469371,1
7.650842985,7.223422646,2.686510598,0.0,6.623221658,4.924235467,9.140254764,1.259463281,6.880519561,8.910154301,7.729633962,4.109274968,5.386676342,6.200960157,8.964457334,6.259825677,5.912721761,7.164785296,6.887294045,4.389202641,7.276867243,5.160157402,4.758734388,7.188852413,9.673964394,8.293130063,7.979960328,8.498395971,8.070797295,9.656627475,10.4277362,7.252928056,10.68437365,10.14174474,8.823473816,9.132037639,6.777035836,4.133764977,6.853024699,5.624366671,5.880480394,0.0,8.046218159,4.678590702,7.102397626,6.898828244,0.0,7.196293718,4.841827133,8.149201524,9.940151537,7.035487519,9.275412369,3.885464866,7.891891327,7.374809662,9.864266839,8.477381307,10.22369282,8.596777671,0.0,11.00610786,6.399120654,7.285817305,11.22774652,11.08765773,8.782624655,6.430972182,8.518008524,5.587194286,5.586149317,7.784361463,12.19414407,7.30179985,4.159031446,0.0,9.883684925,8.780163139,9.779501573,0.0,10.98819694,11.00610786,7.335711425,8.459528239,12.04055821,8.865999177,7.226255386,8.297491557,8.83764642,8.808662426,4.267226318,4.70985604,8.031639223,5.547966097,6.688973225,4.921748015,10.58470616,9.523682191,11.55687735,9.490054275,1.137348784,10.63329872,7.478844132,8.518413936,7.784666656,11.36450546,6.376248003,11.34741103,7.02960432,0.0,7.784462383,13.35808571,9.247004356,5.88408064,9.915560134,6.355940699,5.417847352,5.490052856,4.981731852,0.0,0.0,7.333146602,8.509403609,9.030162778,3.805797434,4.676272817,6.093001714,10.94194592,12.80027988,4.176010557,4.870318201,11.13448903,4.948697511,10.48688387,7.155040407,10.86060028,0.0,10.65851014,8.235618481,3.887616239,6.262530764,11.68727885,10.0970723,10.73360059,10.51597683,0.0,9.948484918,10.24879874,5.54621632,0.0,6.969930728,10.98819694,8.513808925,9.102392207,7.296459145,10.17267504,6.688643043,10.34665453,8.288306165,8.20113141,1
6.885931167,7.536921594,4.262823523,10.15967096,6.259768134,6.241143057,5.037277979,2.124945739,3.735949427,6.255636364,6.354784377,3.338077551,4.981487936,6.140887487,8.747254364,7.931892948,5.926020686,5.701979401,5.465889513,4.776722619,6.116721241,4.63648512,5.492362901,6.611187303,8.696487335,6.360992597,6.113436946,5.728870463,6.829948299,10.86060028,9.2490812,5.891846568,8.938079091,7.588993652,4.258503165,7.120738126,5.557497247,4.802920882,5.721142492,3.738619892,3.054674664,9.053533224,6.135014415,5.204869465,6.5241439,5.415413138,0.0,4.708443659,3.670334794,4.527183005,6.52594031,4.474456534,5.715734314,2.918574955,5.977787308,6.804399371,7.83918503,7.236457977,6.508261967,9.234633065,0.0,5.598779153,5.087337089,5.035704979,6.938643444,8.750109339,7.894184181,5.065859251,6.488489835,5.466344379,4.821143753,6.890369295,10.71541827,8.055486386,4.863384593,11.95609244,5.216293054,6.690760996,4.871967994,9.636518522,4.147229017,7.254758573,4.933676753,4.646637806,8.223442073,6.21398879,5.571953217,7.736786331,7.466357581,6.744613144,5.97898277,5.350108258,5.289517995,6.624986758,5.660558056,4.991164192,9.183075461,7.789765364,10.4277362,6.914667111,2.408809548,8.302892624,4.994019947,5.64463188,6.670004534,8.08353267,6.379968709,9.351903936,4.937178162,0.0,7.638492183,9.002862895,6.555776746,4.219702976,6.575833379,5.397110826,5.607571246,5.525898499,4.942744009,0.0,0.0,5.81696685,4.569773023,6.02055356,3.532687488,3.485600512,5.243874637,8.542464847,0.0,4.171897647,3.810066733,7.109886151,3.820437161,7.995665045,7.367582068,8.390719143,10.46210384,7.165804766,5.460866414,4.862999389,5.330505077,6.676536421,6.826979302,8.072715725,7.586563752,10.01553706,8.43121735,6.99327831,3.636111839,0.0,6.40459254,5.586758127,5.835232036,8.772053184,7.889683803,8.8070376,5.045125346,6.096016501,5.273967252,5.034785784,1
6.497205122,5.736483781,5.965179837,7.148800615,9.457520501,6.71202568,5.110265924,4.75157969,5.878181934,7.544837866,2.364482891,5.121764751,5.885748695,6.416693071,11.59088701,5.949726237,7.733309913,10.71541827,11.5280391,7.985847551,5.057074284,6.617217787,8.259350673,7.950003302,5.816500994,6.589571402,7.693316039,11.55270633,3.984713759,5.514563261,5.676023641,9.412456556,7.031451765,5.302307316,6.608883298,12.22627535,9.333638588,7.558901001,2.393207954,9.085868644,3.082698408,7.110268115,7.577021884,6.805797245,12.76819156,8.548616781,6.781749256,6.90902909,10.7757614,6.101237896,9.45624091,5.529545258,7.719643204,7.554419717,6.58194251,7.83320533,5.650503543,5.949259446,5.400873374,10.10438049,0.0,5.690082845,6.39382807,3.29065092,4.17958322,4.98668935,4.766229005,11.06184985,7.894326318,3.722266862,7.556818591,3.462483055,7.804172308,6.628223833,8.09373428,11.37316352,7.875105122,6.604673641,6.944120553,6.986824461,6.532074692,8.97026891,6.924642061,11.54648225,8.700058896,7.553786076,4.933886359,0.0,9.969627355,6.549200104,6.749760568,7.690991294,5.703870179,6.421145916,6.237056182,6.889749363,2.859287601,10.54214655,6.079429251,5.906132713,4.000320154,4.566828224,5.242048003,6.129966444,4.921596237,6.359576647,7.954103445,5.950253508,5.807263757,7.540518808,5.856484454,7.645548423,5.061197698,5.367083264,4.814225198,6.450581729,8.110315748,8.095562782,8.291951842,6.629227732,5.79136234,8.461990299,5.562462876,5.622060839,9.67714911,4.993290685,7.308925623,6.330930139,4.829090539,3.780052818,2.591285871,12.07680031,5.298972581,8.047917952,6.529032583,9.788374745,7.924949806,6.427314432,1.880284999,6.517153417,5.377020805,4.802509182,3.681955758,6.64317501,5.614726265,5.804997594,11.10746036,9.672375832,9.471705136,12.52078339,5.036163586,5.414815903,7.075682927,6.178688019,7.64269993,5.150685258,5.86888981,6.863715427,11.78867897,7.908760029,1
7.018977385,6.530167148,5.888199906,7.507155319,5.970477915,7.197062672,5.521411419,4.955557084,5.563630434,8.124968688,4.674551454,4.997528712,6.49488499,2.576772128,9.744775861,7.573203638,8.721367796,11.58120431,9.653507347,9.70956686,4.521295323,8.823460233,10.1266311,10.60870731,7.329352818,7.991261245,7.783825797,8.477438967,4.611647921,7.52082406,5.383936259,5.620115358,6.259939202,5.154732827,9.653507347,11.81538282,0.0,5.510318229,2.240156847,7.813561169,7.203921238,6.523672485,9.724504897,7.106397699,11.18362172,8.496082596,6.117114395,6.562935126,5.254129587,7.580268805,9.929831528,3.873003707,9.927780245,6.79786464,6.110189526,10.76623752,5.920348332,5.911852578,5.049818008,7.585452428,8.216155701,6.597434898,6.746500749,5.13911467,5.170379137,4.100420262,3.620627935,7.364689486,8.73059683,5.45131075,9.90148955,5.01810593,8.823976537,5.541776642,5.836439849,0.0,9.686764569,7.145007897,7.678029754,7.760367234,6.482894162,8.920832467,7.415916123,0.0,10.20729901,7.869689506,6.918868806,0.0,11.97814058,6.838091166,7.207258952,7.927871594,7.170911257,7.401886041,7.955990092,8.371276317,3.164966477,12.68088783,6.155572503,6.61102006,1.718558734,5.932067596,4.703579032,5.79251271,5.890023382,6.396234897,12.08208667,6.64065226,6.701335595,10.37830274,7.089698108,7.663695305,5.211669506,5.549623023,5.164710677,5.522677157,9.141738243,7.886264559,7.651383452,7.359735117,5.270231882,6.915340978,7.96542526,6.103945016,9.169860836,6.274664413,9.250121242,5.815617572,5.127996363,2.072137426,2.411455416,11.51894354,6.040138118,6.046913834,6.038945329,4.809005718,9.716178454,6.461886824,3.406986718,7.862763451,6.346945347,5.393754614,4.485210055,7.644037544,7.038177225,7.180892969,11.55583297,7.84854108,10.54975115,9.877819806,5.917421834,5.917997752,7.014708173,8.547291639,5.908253449,6.309125942,5.509093955,5.281500565,6.911470171,8.175790273,1
5.857486954,7.494691905,5.375800752,7.110977338,6.728796035,7.561785598,5.459797542,5.644443856,5.876353879,6.422952943,4.129355536,6.607835148,5.24400969,3.312856614,10.05198756,6.398597045,8.080423233,9.591600791,9.147187185,7.157947623,5.602700258,6.792904538,8.893167461,8.116918195,6.592264478,6.76344803,6.204577573,6.236515319,1.589987739,6.509873519,5.506722809,7.978847736,6.948304394,5.698508407,7.93440511,9.889584647,0.0,8.080478155,3.658567576,7.85931056,4.5897945,7.332701416,8.110721923,5.906727521,9.729534245,7.973683557,5.864144555,4.724758325,0.0,6.749667503,10.37189246,3.435097854,7.458653178,7.13025154,4.115733912,8.738451022,4.74545588,5.31029056,4.476938286,9.585761359,0.0,5.457984601,6.809808578,3.845379685,4.461150538,3.994492096,4.563459594,6.598067126,7.988593467,5.575151821,8.35121276,4.008951835,7.84352704,7.116143232,8.692940407,12.69709564,7.788505137,6.469639713,7.014247546,7.775346327,5.283081622,7.96588323,7.706607479,0.0,8.1701308,7.682824265,5.82039371,0.0,8.223028427,6.92365298,5.434163894,7.887443849,6.466852244,6.774315016,6.766715892,7.243188855,3.061006084,10.86060028,4.971139907,4.490489914,5.395494568,6.01644026,6.157142815,4.774501088,4.048160763,6.584128768,9.151335885,6.243980268,6.042630271,7.638577328,5.298140182,7.890682732,4.875651182,5.323683176,3.744039076,6.434015513,8.040086722,5.234260899,7.737925656,6.931200994,6.959472874,7.164751676,6.706717469,3.943321586,8.591491182,5.415588983,7.948878209,4.388461212,5.209632358,3.998156822,3.057052704,0.0,6.170916625,7.095325385,5.863579113,0.0,8.947084198,6.234942957,2.159574806,9.422296734,6.672593833,5.267055355,4.558213225,6.342659676,7.016885112,5.813081068,10.54594162,6.652332745,9.39666995,10.02452588,5.288810897,6.636836936,5.737034754,5.812214703,8.543444769,5.437966865,5.661618213,6.13467232,12.08208667,4.958989782,1
7.249620431,8.54184968,7.661903777,9.243897156,8.151581797,6.450013394,5.22198745,5.450868959,6.819074297,8.609412652,4.881239811,5.222643821,6.345572503,4.694034734,0.0,8.711980119,8.448460354,10.16225828,0.0,9.12145076,6.809150532,8.4957938,10.3912479,11.52095764,8.081046934,8.691153799,9.111536303,4.447191699,4.429881888,5.87597926,6.274266281,6.290240463,6.565479203,7.239199776,8.540492525,11.04919145,11.06823964,8.537548972,3.399908373,7.48940402,5.852512324,6.24676204,9.09009814,8.2045344,11.6127458,8.183886675,7.159388329,5.063520539,11.04919145,6.532247786,11.09421513,4.050299639,9.777736347,6.012264167,6.072574391,9.349602439,6.266594264,6.355126127,5.516831152,10.84509609,0.0,7.622373318,7.907873371,5.053429701,4.520745677,5.03188983,5.986973049,8.198121469,8.76880052,5.579404699,9.525051117,3.595261979,10.62503421,6.644604401,10.69756065,13.07834649,9.190939786,6.038487394,7.514864223,8.972986271,7.098616798,8.245606203,6.712072548,0.0,9.377576291,9.482149095,6.687833713,0.0,12.62158809,7.92490556,6.172101444,7.42940258,7.43944199,9.077384145,8.410866643,8.550150362,2.695998002,11.67544439,6.560885852,3.28141158,1.756169451,6.871320173,7.350666835,7.093144336,5.54634318,6.134501547,8.901591765,7.619107164,6.922932878,7.898659111,6.842313104,9.514151826,5.172418906,5.797062586,4.533863713,6.898870863,8.140745032,5.760793558,6.814424329,7.280951668,7.732892184,7.352590311,7.052759086,6.560324027,9.48083762,7.613011479,7.160910973,5.75302356,5.046403673,2.434574658,1.313630655,12.12541474,8.302267313,7.884656258,6.94446387,0.0,8.972008746,8.084699989,2.822592928,6.709013443,6.764909401,6.635521418,4.184945669,7.465349362,7.999867737,8.598804629,12.09274396,8.609703295,11.11414935,11.7211804,6.322490681,7.174479836,6.800460835,7.204467333,7.497252606,6.651101132,7.015177919,7.238876657,10.0683622,7.983317279,1
6.305597377,8.24911834,5.872721972,6.924896351,8.642609033,6.336215437,4.519259498,4.347302168,5.995898764,6.444372268,4.23098696,8.373317981,6.766332977,3.813373906,0.0,8.3793984,11.73357214,11.05550062,13.00903469,8.30513081,6.24142806,8.673806067,12.94421719,10.1674531,7.282374549,9.451138859,8.092281729,5.576421191,4.232193697,4.436454183,5.114720124,6.771613796,7.215460483,5.773373096,8.729817267,7.533815937,0.0,10.82479083,1.788820071,10.02905078,7.058259615,7.902907958,10.88698703,8.9208699,11.11414935,9.832097556,6.617024857,7.267496347,0.0,5.956046825,13.16840732,4.014425456,10.76150938,7.464727813,5.620939599,9.786593801,5.768406119,6.010961381,4.863645233,10.89234898,0.0,9.010465448,8.324974936,5.151471358,4.351950529,4.965246909,5.440880278,7.856329045,6.930263704,4.498005908,11.01215018,3.964163975,11.83727152,6.814812445,9.881726061,0.0,10.48330605,8.035332017,7.530315393,10.18320146,6.870569327,10.79021948,8.728815864,0.0,9.04809398,8.155436183,8.466205444,0.0,10.74281724,11.12088338,5.252546231,9.830237091,7.702111604,5.91376415,8.521482377,10.20189359,1.523426721,12.81120895,5.525089744,3.443510738,7.116415472,8.451400769,8.350374519,5.58105568,4.042781275,5.711855373,9.597474523,5.973184647,6.20747907,7.206155924,7.205421696,8.768453335,4.475381903,5.770211422,4.710111456,5.879129212,10.11915909,7.419814997,7.124074668,8.394161731,5.99877037,8.728611997,7.414622083,5.716400042,10.25730943,7.560025427,7.531395054,6.036908456,4.477312999,6.978964533,2.34315816,11.33060391,8.514955696,7.71742504,6.340087425,13.93880877,10.13668144,6.837644499,2.703439492,8.494561237,5.848985257,6.83992842,3.767813793,6.902141068,7.673516164,7.367499714,11.2505612,6.562949293,12.52078339,0.0,5.331604693,7.067030065,4.996376683,5.3168533,8.718722033,5.496670261,5.675691643,3.352549399,0.0,5.661497423,1
7.708623537,7.488291889,8.645594906,8.073572039,9.346160095,7.831952182,6.701997997,5.180607756,7.451612144,9.311266291,3.919803848,7.29261808,6.720582177,6.17081564,13.98511334,7.816586403,9.179471748,8.160438751,9.868120409,8.837288269,5.311384572,7.670878671,10.08981713,9.897505481,7.308697132,7.709737895,10.1779244,5.070253778,6.743269335,6.223877931,5.968642561,10.04505112,8.568760207,6.150603313,8.385257446,10.38152335,0.0,8.939123104,3.772400203,9.659757368,6.038593891,8.770609112,9.793736689,7.162773988,11.05550062,7.111526443,9.630411632,6.11293683,0.0,6.50855643,5.131006576,5.441193312,9.241831039,7.003320591,6.491625244,10.91959862,6.952036374,6.059264702,5.439883465,10.01330242,0.0,6.997203076,7.865370736,4.52807582,7.068836419,5.713418351,5.180697366,10.6416321,8.826786914,6.053429742,9.694848687,5.416188031,9.360001147,8.390860145,9.802737649,12.24689464,8.858051031,7.58881975,7.965897635,8.555731338,5.418100276,8.390401963,6.856830252,12.55421269,9.826526511,8.131369724,4.904325964,12.57713633,9.160807626,7.979215543,8.985669987,8.470533867,7.070336563,7.455518092,7.434962688,8.092020232,5.596470604,13.00014574,6.589599047,6.770882724,5.336771957,8.143982716,6.848827154,7.829676834,7.843394491,7.465924114,9.483462293,8.235822242,7.684618907,9.081454754,7.045687197,8.724746406,6.301450581,6.531307806,5.186658467,6.81217968,7.611866344,7.113713596,8.376188543,7.438969001,8.02594496,7.802191568,7.12150187,6.297427909,8.880188064,6.29154314,6.596301262,6.682402171,5.862287822,5.687019167,4.89579124,11.12088338,0.317381431,6.482002694,6.710009129,0.0,8.027147993,6.222387278,3.671561755,8.522085137,7.032107218,5.998564895,3.94921877,8.007464169,6.936682671,6.598615332,11.61717549,7.145843701,11.66957928,12.83343209,5.721208428,6.572011165,6.543894416,7.36702156,9.058366345,6.700152665,8.933481661,5.970863415,9.429740937,7.736195403,1
6.669692377,6.850237596,5.343788066,7.499624667,8.015869569,6.542887191,5.59955409,5.187928355,5.561003523,7.086444242,3.673125758,6.824254557,5.927634902,3.396196527,11.3059113,7.09303962,6.899086958,11.21282087,8.021997075,7.911059206,5.296656946,6.79806266,8.780592491,8.17386948,6.45209845,6.837396541,7.402348366,7.535513675,2.96082962,6.385589795,5.481086063,8.019404176,6.874008173,5.931182949,7.514557805,8.869250243,0.0,7.591272972,3.062469156,8.420071018,4.059334046,7.319108186,7.950607464,5.461011841,11.10746036,5.673359386,5.715590111,7.300442375,0.0,6.773771739,9.61680598,3.807213452,8.573784707,7.307011204,6.494871755,8.561531779,5.438939669,5.951855063,5.542507348,11.34741103,0.0,6.254513846,6.783227043,3.814691234,4.334164825,5.257421327,5.132717169,8.680694957,7.795648076,5.182182444,7.599966897,3.789061711,8.510093454,4.712510438,9.056898515,10.04967006,8.245781517,6.331659464,6.894182803,7.831652366,6.339581359,9.408791311,9.118892186,11.33897216,9.066837609,7.670209666,5.932598836,0.0,8.105997866,6.439629662,5.854941933,7.786735775,6.177314722,6.297563711,6.786948375,7.177514922,2.927972583,10.80488967,5.990024784,3.304419443,6.05424206,4.711302889,6.369689461,5.427534422,5.746620876,5.742331118,8.161205484,5.420266945,5.113395859,7.693713166,5.97263926,8.684446841,5.230698719,5.399139751,5.362929064,6.277734817,7.87440816,7.86724583,8.129647685,6.441711354,5.890835447,8.051282301,6.369398733,6.16996605,9.591600791,5.610515381,7.68863264,5.812520019,4.244690728,2.709566135,1.61431893,11.96863179,6.238860833,6.285796414,5.334404754,12.47264575,7.924371999,5.925340534,2.339304234,7.292895837,6.184908044,4.861194173,3.429035347,7.045829546,6.731195288,6.46137794,10.24597786,7.206316313,10.19116962,10.11420858,5.436340202,6.483839437,5.864262191,7.738311073,7.975241063,5.894353082,5.886114032,6.18691025,11.51693349,7.412796001,1
